Kab/Kota,Tahun,Bulan,Beras Premium,Beras Medium,Beras SPHP,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Bulan_num,Periode,SPHP_covered,bulan_num
Kab. Aceh Singkil,2024,April,15677.0,14000.0,13100.0,12308.0,51154.0,39538.0,42115.0,170000.0,62357.5,39600.0,25731.0,18038.0,15917.0,15000.0,10000.0,13846.0,49423.0,29615.0,16637.0,15654.0,4,2024-04-01,True,4
Kab. Aceh Singkil,2024,Mei,15700.0,14184.0,13100.0,11016.0,55484.0,40323.0,49167.0,170000.0,45845.0,39833.0,26484.0,18742.0,16000.0,15000.0,10000.0,14000.0,46452.0,26000.0,16335.0,15935.0,5,2024-05-01,True,5
Kab. Aceh Singkil,2024,Juni,15700.0,14600.0,13100.0,11000.0,47885.0,39808.0,48115.0,170000.0,48333.0,39440.0,27096.0,18000.0,16000.0,14840.0,10077.0,13840.0,49200.0,28043.0,15634.875,16000.0,6,2024-06-01,True,6
Kab. Aceh Singkil,2024,Juli,15700.0,14600.0,13096.0,10859.0,30185.0,37296.0,34481.0,170000.0,56704.0,31962.0,25889.0,18000.0,15963.0,15074.0,10037.0,13538.0,49815.0,26963.0,15305.5,16000.0,7,2024-07-01,True,7
Kab. Aceh Singkil,2024,Agustus,15801.0,14645.0,13100.0,10807.0,24333.0,38833.0,36567.0,170000.0,53607.5,31207.0,25033.0,18000.0,15867.0,15033.0,10167.0,14533.0,50000.0,30167.0,15438.0,16000.0,8,2024-08-01,True,8
Kab. Aceh Singkil,2024,September,15857.0,14667.0,13019.0,10800.0,26556.0,40000.0,22444.0,170000.0,43833.0,30889.0,25778.0,18000.0,15889.0,15074.0,10000.0,14615.0,49407.0,30519.0,16747.25,16077.0,9,2024-09-01,True,9
Kab. Aceh Singkil,2024,Oktober,15867.0,14667.0,13003.0,10558.0,37097.0,40000.0,24645.0,170000.0,43356.0,30000.0,25548.0,18000.0,16000.0,16000.0,10000.0,14839.0,49484.0,29516.0,16409.375,16000.0,10,2024-10-01,True,10
Kab. Aceh Singkil,2024,November,15778.0,14238.0,13000.0,10500.0,37143.0,41393.0,24357.0,170000.0,39867.0,32714.0,24857.0,18000.0,16607.0,16571.0,9679.0,14444.0,49393.0,25679.0,17260.375,16000.0,11,2024-11-01,True,11
Kab. Aceh Singkil,2024,Desember,15667.0,14145.0,13000.0,10514.0,37045.0,45409.0,27636.0,170000.0,42679.0,38667.0,35409.0,17870.0,17000.0,17000.0,9348.0,14130.0,49818.0,30455.0,16030.75,16000.0,12,2024-12-01,True,12
Kab. Aceh Singkil,2025,Januari,15666.0,14593.0,13000.0,10507.0,41545.0,44409.0,49591.0,170000.0,62234.0,38815.0,27859.0,17971.0,17014.0,17058.0,9985.0,13705.0,48962.0,32038.0,16499.25,16000.0,1,2025-01-01,True,1
Kab. Aceh Singkil,2025,Februari,15743.0,14634.0,13000.0,10573.0,35357.0,41518.0,49464.0,170000.0,60597.0,35214.0,27110.0,17928.0,17000.0,17000.0,10000.0,13819.0,48962.0,29808.0,16100.0,16193.0,2,2025-02-01,True,2
Kab. Aceh Singkil,2025,Maret,15895.0,14338.0,13000.0,10604.0,39592.0,43571.0,37347.0,170000.0,69359.0,34667.0,24486.0,18380.0,20310.0,16868.0,10000.0,14000.0,49870.0,29870.0,16551.0,16282.0,3,2025-03-01,True,3
Kab. Aceh Singkil,2025,April,15867.0,14317.0,13000.0,10600.0,42545.0,44455.0,48273.0,170000.0,62357.5,34929.0,24061.0,19000.0,22000.0,17085.0,10007.0,13976.0,50214.0,29679.0,16637.0,16164.0,4,2025-04-01,True,4
Kab. Aceh Singkil,2025,Mei,15879.0,14345.0,13000.0,10590.0,39310.0,40207.0,31569.0,170000.0,45845.0,33643.0,24000.0,19000.0,21905.0,17179.0,10048.0,14000.0,48786.0,29214.0,16335.0,16218.0,5,2025-05-01,True,5
Kab. Aceh Singkil,2025,Juni,15867.0,14641.0,13000.0,10766.0,36698.0,35000.0,21792.0,170000.0,48333.0,30000.0,24622.0,18987.0,22000.0,17103.0,10000.0,13987.0,49296.0,29778.0,15634.875,16284.0,6,2025-06-01,True,6
Kab. Aceh Singkil,2025,Juli,16367.0,15527.0,13000.0,10782.0,42000.0,38000.0,20867.0,170000.0,56704.0,30000.0,25688.0,19114.0,22000.0,17114.0,10000.0,13932.0,50000.0,30667.0,15305.5,16034.0,7,2025-07-01,True,7
Kab. Aceh Singkil,2025,Agustus,17000.0,16193.0,13000.0,10790.0,50000.0,40000.0,33246.0,170000.0,53607.5,32857.0,26880.0,18482.0,21940.0,16892.0,10142.0,13952.0,49786.0,32429.0,15438.0,16060.0,8,2025-08-01,True,8
Kab. Aceh Tamiang,2024,Januari,13840.0,12531.0,13100.0,12976.0,37452.0,38857.0,30548.0,139762.0,50000.0,24595.0,23571.0,18000.0,14095.0,11621.0,10000.0,15000.0,48810.0,28929.0,28571.0,15000.0,1,2024-01-01,True,1
Kab. Aceh Tamiang,2024,Februari,14150.0,12883.0,13100.0,12621.0,36259.0,38293.0,52552.0,140000.0,50000.0,26776.0,23897.0,18164.0,15190.0,12441.0,10000.0,15000.0,48621.0,35086.0,31638.0,15000.0,2,2024-02-01,True,2
Kab. Aceh Tamiang,2024,Maret,13942.0,12698.0,13100.0,12983.0,38050.0,38067.0,57467.0,140000.0,50000.0,29633.0,26267.0,18283.0,15783.0,14653.0,10567.0,15000.0,42500.0,33333.0,30917.0,15000.0,3,2024-03-01,True,3
Kab. Aceh Tamiang,2024,April,13658.0,12564.0,13100.0,13000.0,54040.0,42480.0,44540.0,140000.0,50000.0,27800.0,25370.0,18360.0,16000.0,15110.0,10960.0,15000.0,46500.0,35200.0,32800.0,15000.0,4,2024-04-01,True,4
Kab. Aceh Tamiang,2024,Mei,13627.0,12614.0,13100.0,13000.0,54143.0,43518.0,56518.0,140000.0,50000.0,30073.0,25545.0,18821.0,16000.0,14384.0,10589.0,15000.0,49375.0,32321.0,27500.0,15000.0,5,2024-05-01,True,5
Kab. Aceh Tamiang,2024,Juni,13804.0,12983.0,13100.0,13000.0,47189.0,41736.0,55264.0,140000.0,42666.66666666666,25811.0,25613.0,17943.0,16028.0,12906.0,10792.0,15000.0,46226.0,28208.0,27075.0,15000.0,6,2024-06-01,True,6
Kab. Aceh Tamiang,2024,Juli,14161.0,13161.0,13100.0,13000.0,33593.0,40685.0,40463.0,140000.0,35333.333333333336,25370.0,24509.0,17833.0,16222.0,12104.0,10889.0,15000.0,47500.0,28889.0,26481.0,15000.0,7,2024-07-01,True,7
Kab. Aceh Tamiang,2024,Agustus,14300.0,13300.0,13019.0,13000.0,25220.0,40000.0,42475.0,140000.0,28000.0,26475.0,24153.0,18000.0,16220.0,12393.0,10949.0,14915.0,50000.0,21356.0,24915.0,15000.0,8,2024-08-01,True,8
Kab. Aceh Tamiang,2024,September,13903.0,13078.0,13000.0,10957.0,24741.0,37276.0,26845.0,136724.0,34200.0,25138.0,24000.0,17293.0,16241.0,12988.25,10207.0,14724.0,43534.0,24052.0,25517.0,15000.0,9,2024-09-01,True,9
Kab. Aceh Tamiang,2024,Oktober,13697.0,12833.0,12925.0,9444.0,29377.0,39279.0,28607.0,135246.0,40400.0,27492.0,23943.0,17803.0,16000.0,13508.0,10000.0,14525.0,46311.0,28115.0,30984.0,15000.0,10,2024-10-01,True,10
Kab. Aceh Tamiang,2024,November,13319.0,12558.0,12895.0,9400.0,37458.0,41949.0,26966.0,134746.0,46600.0,25305.0,23932.0,17983.0,16797.0,14910.0,10034.0,14508.0,48814.0,25847.0,29576.0,15000.0,11,2024-11-01,True,11
Kab. Aceh Tamiang,2024,Desember,13590.0,12856.0,12928.0,9236.0,39269.0,42154.0,29923.0,134255.0,52800.0,29226.0,26689.0,18000.0,17792.0,15321.0,10000.0,14623.0,49773.0,26023.0,33409.0,15000.0,12,2024-12-01,True,12
Kab. Aceh Tamiang,2025,Januari,13700.0,12999.0,12655.0,9236.0,43318.0,45344.0,53128.0,130000.0,59000.0,29271.0,26934.0,18216.0,21667.0,17249.0,9216.0,14717.0,45893.0,32661.0,33769.0,12551.0,1,2025-01-01,True,1
Kab. Aceh Tamiang,2025,Februari,13635.0,12926.0,12707.0,9236.0,35506.0,44310.0,50030.0,130800.0,59000.0,24315.0,24620.0,18893.0,21661.0,15498.0,9260.0,14811.0,43800.0,31771.0,29735.0,12143.0,2,2025-02-01,True,2
Kab. Aceh Tamiang,2025,Maret,13636.0,12960.0,12821.0,9236.0,37673.0,43778.0,42086.0,130000.0,59000.0,27264.0,23715.0,19202.0,22314.0,15953.0,9376.0,14833.0,44768.0,32378.0,29250.0,12428.0,3,2025-03-01,True,3
Kab. Aceh Tamiang,2025,April,13621.0,12875.0,13000.0,9236.0,41732.0,45018.0,54640.0,130370.0,59000.0,24221.0,23415.0,18994.0,22183.0,15801.0,9396.0,14799.0,47870.0,33012.0,31207.0,12530.0,4,2025-04-01,True,4
Kab. Aceh Tamiang,2025,Mei,13995.0,13146.0,13000.0,9236.0,39823.0,42984.0,38226.0,130000.0,59000.0,23376.0,23280.0,18489.0,22043.0,15221.0,9188.0,14839.0,44538.0,31763.0,30527.0,12527.0,5,2025-05-01,True,5
Kab. Aceh Tamiang,2025,Juni,14833.0,13935.0,13000.0,9236.0,38558.0,39200.0,27661.0,130714.0,59000.0,24076.0,23824.0,17791.0,22048.0,14629.0,9255.0,14715.0,47137.0,32478.0,31845.0,12530.0,6,2025-06-01,True,6
Kab. Aceh Tamiang,2025,Juli,15733.0,14329.0,13000.0,9236.0,42158.0,39060.0,27470.0,130000.0,59000.0,25126.0,25339.0,17574.0,22451.0,14566.0,9158.0,14421.0,48081.0,33715.0,32000.0,12486.0,7,2025-07-01,True,7
Kab. Aceh Tamiang,2025,Agustus,15822.0,15307.0,13000.0,9236.0,55622.0,38886.0,36389.0,130000.0,59000.0,27573.0,25635.0,17581.0,22503.0,14951.0,9162.0,14717.0,48457.0,32070.0,30301.0,12500.0,8,2025-08-01,True,8
Kab. Aceh Tengah,2024,Januari,14682.0,13342.0,13000.0,12844.0,38022.0,37956.0,31044.0,160000.0,45000.0,30889.0,24178.0,17844.0,17484.0,14382.0,10800.0,14467.0,37622.0,32378.0,31356.0,15044.0,1,2024-01-01,True,1
Kab. Aceh Tengah,2024,Februari,14861.0,13761.0,13000.0,12384.0,33696.0,38875.0,52286.0,160000.0,45000.0,30464.0,24429.0,18000.0,16393.0,15441.0,9946.0,15000.0,41214.0,35893.0,35804.0,15000.0,2,2024-02-01,True,2
Kab. Aceh Tengah,2024,Maret,14798.0,13439.0,13000.0,11941.0,36820.0,39738.0,52836.0,161967.0,45000.0,32000.0,26459.0,18000.0,16000.0,15646.0,10098.0,15000.0,43607.0,34541.0,35672.0,15000.0,3,2024-03-01,True,3
Kab. Aceh Tengah,2024,April,14778.0,13385.0,13000.0,11538.0,49259.0,40000.0,41815.0,161852.0,45000.0,32407.0,25667.0,18037.0,15993.0,15640.0,10000.0,15000.0,41852.0,30722.0,35889.0,15000.0,4,2024-04-01,True,4
Kab. Aceh Tengah,2024,Mei,14205.0,13128.0,13000.0,11831.0,56393.0,40000.0,55066.0,160000.0,43437.5,32000.0,25590.0,19000.0,16578.0,15640.0,10000.0,15000.0,42541.0,28459.0,34393.0,15000.0,5,2024-05-01,True,5
Kab. Aceh Tengah,2024,Juni,14483.0,13454.0,13000.0,11509.0,49444.0,40000.0,58056.0,160741.0,41875.0,32148.0,26139.0,18333.0,17019.0,15690.0,10000.0,15000.0,43056.0,28463.0,34167.0,15000.0,6,2024-06-01,True,6
Kab. Aceh Tengah,2024,Juli,14971.0,13765.0,13000.0,11468.0,31774.0,38387.0,42339.0,160000.0,40312.5,31645.0,25113.0,18129.0,17016.0,15684.0,10016.0,15000.0,40323.0,25790.0,30758.0,15000.0,7,2024-07-01,True,7
Kab. Aceh Tengah,2024,Agustus,14572.0,13539.0,13016.0,11298.0,25000.0,38164.0,42459.0,160000.0,38750.0,30000.0,24943.0,18000.0,16984.0,15640.0,10000.0,15000.0,40000.0,28820.0,30902.0,15000.0,8,2024-08-01,True,8
Kab. Aceh Tengah,2024,September,14325.0,13287.0,13000.0,11220.0,26500.0,38000.0,30833.0,160000.0,37187.5,30000.0,24933.0,18000.0,17000.0,16245.0,10000.0,15000.0,39883.0,29667.0,33883.0,15000.0,9,2024-09-01,True,9
Kab. Aceh Tengah,2024,Oktober,14300.0,13300.0,13000.0,10615.0,29919.0,38774.0,25113.0,160000.0,35625.0,31516.0,24645.0,18000.0,17000.0,17137.0,10000.0,15000.0,38387.0,27403.0,29984.0,15000.0,10,2024-10-01,True,10
Kab. Aceh Tengah,2024,November,14300.0,13300.0,13000.0,9907.0,33983.0,40000.0,22983.0,160000.0,34062.5,32017.0,25000.0,18000.0,17108.0,18278.0,10000.0,15000.0,39153.0,29153.0,33559.0,15000.0,11,2024-11-01,True,11
Kab. Aceh Tengah,2024,Desember,14526.0,13545.0,13000.0,9510.0,35849.0,41332.0,28135.0,160000.0,32500.0,31038.0,26896.0,18000.0,18196.0,18400.0,10000.0,15000.0,44811.0,31887.0,34623.0,15000.0,12,2024-12-01,True,12
Kab. Aceh Tengah,2025,Januari,14622.0,13549.0,12771.0,10304.0,43282.0,41988.0,50920.0,160000.0,45000.0,31714.0,28589.0,18565.0,20881.0,17663.0,10060.0,15020.0,49556.0,35189.0,39970.0,15000.0,1,2025-01-01,True,1
Kab. Aceh Tengah,2025,Februari,14600.0,13505.0,12607.0,10442.0,35469.0,40188.0,48365.0,162745.0,45000.0,31328.0,25066.0,19000.0,20894.0,15525.0,10031.0,15000.0,49245.0,30660.0,36855.0,15000.0,2,2025-02-01,True,2
Kab. Aceh Tengah,2025,Maret,14536.0,13238.0,12600.0,10490.0,34167.0,41131.0,35227.0,162321.0,45000.0,30676.0,24702.0,19000.0,21256.0,15544.0,10030.0,15000.0,49971.0,37059.0,39265.0,15000.0,3,2025-03-01,True,3
Kab. Aceh Tengah,2025,April,14545.0,13132.0,12600.0,10565.0,41224.0,42224.0,52348.0,160000.0,45000.0,30000.0,25037.0,18988.0,21522.0,15547.0,10000.0,15000.0,50000.0,38800.0,40644.0,15000.0,4,2025-04-01,True,4
Kab. Aceh Tengah,2025,Mei,14913.0,13801.0,12600.0,10731.0,37617.0,41520.0,37760.0,160000.0,45000.0,30000.0,24803.0,19000.0,21628.0,15402.0,10000.0,15000.0,49337.0,33674.0,38301.0,15000.0,5,2025-05-01,True,5
Kab. Aceh Tengah,2025,Juni,15299.0,14000.0,12800.0,10632.0,34912.0,35778.0,28121.0,161132.0,45000.0,30000.0,24825.0,18468.0,21754.0,14625.0,10000.0,15000.0,49018.0,34816.0,39693.0,15000.0,6,2025-06-01,True,6
Kab. Aceh Tengah,2025,Juli,15935.0,14810.0,13000.0,10439.0,37855.0,35616.0,26769.0,160000.0,45000.0,30000.0,25936.0,18070.0,21767.0,14656.0,10000.0,15000.0,50719.0,35749.0,40216.0,15000.0,7,2025-07-01,True,7
Kab. Aceh Tengah,2025,Agustus,16116.0,14852.0,13000.0,10178.0,48898.0,35559.0,35506.0,160000.0,45000.0,31438.0,26907.0,18153.0,21760.0,15236.0,10000.0,15017.0,47193.0,33263.0,38240.0,15017.0,8,2025-08-01,True,8
Kab. Aceh Tenggara,2024,Januari,13398.0,12829.0,13000.0,11529.0,37571.0,38497.0,25845.0,150000.0,62234.0,31835.0,24168.0,18000.0,23000.0,13732.0,10174.0,15000.0,49112.0,36700.0,40000.0,14855.0,1,2024-01-01,True,1
Kab. Aceh Tenggara,2024,Februari,13400.0,12700.0,13000.0,11454.0,28321.0,36214.0,40243.0,150000.0,60597.0,32757.0,24314.0,18000.0,23000.0,14186.0,9700.0,15000.0,50850.0,36700.0,39371.0,15000.0,2,2024-02-01,True,2
Kab. Aceh Tenggara,2024,Maret,13400.0,12700.0,13000.0,11442.0,30510.0,38400.0,43790.0,150000.0,69359.0,37583.0,26397.0,18000.0,23000.0,14720.0,9700.0,15000.0,48500.0,40000.0,40333.0,15000.0,3,2024-03-01,True,3
Kab. Aceh Tenggara,2024,April,13400.0,12700.0,13000.0,11392.0,41377.0,40273.0,39550.0,150000.0,62357.5,35500.0,26077.0,18000.0,23000.0,15300.0,9700.0,15000.0,46154.0,40000.0,38615.0,15000.0,4,2024-04-01,True,4
Kab. Aceh Tenggara,2024,Mei,13133.0,12163.0,13000.0,11010.0,47307.0,40000.0,44007.0,150000.0,45845.0,35733.0,26797.0,17900.0,23000.0,15300.0,9700.0,15000.0,40000.0,40000.0,40000.0,15010.0,5,2024-05-01,True,5
Kab. Aceh Tenggara,2024,Juni,13400.0,12038.0,13000.0,10950.0,46754.0,40000.0,46885.0,150000.0,48333.0,36615.0,26346.0,18000.0,21769.0,15300.0,9700.0,15000.0,46154.0,40000.0,40000.0,15000.0,6,2024-06-01,True,6
Kab. Aceh Tenggara,2024,Juli,13603.0,12324.0,13000.0,10491.0,35414.0,40000.0,38410.0,150000.0,56704.0,34662.0,25828.0,18000.0,21000.0,15290.0,9700.0,15000.0,50000.0,40000.0,40000.0,15000.0,7,2024-07-01,True,7
Kab. Aceh Tenggara,2024,Agustus,13800.0,12800.0,12871.0,10000.0,25665.0,39806.0,37819.0,150000.0,53607.5,30948.0,25000.0,18000.0,20677.0,15300.0,9700.0,15000.0,50000.0,40000.0,40000.0,15000.0,8,2024-08-01,True,8
Kab. Aceh Tenggara,2024,September,13993.0,13379.0,12600.0,9738.0,23676.0,39400.0,26738.0,150000.0,43833.0,30748.0,25000.0,18000.0,19838.0,15300.0,9700.0,15000.0,48862.0,39138.0,37414.0,15000.0,9,2024-09-01,True,9
Kab. Aceh Tenggara,2024,Oktober,13910.0,13013.0,13000.0,9600.0,29439.0,40000.0,21935.0,150000.0,43356.0,31587.0,24471.0,18000.0,20000.0,15290.0,9700.0,15000.0,50000.0,40000.0,40000.0,15000.0,10,2024-10-01,True,10
Kab. Aceh Tenggara,2024,November,13900.0,13000.0,13000.0,9600.0,32950.0,40000.0,20273.0,150000.0,39867.0,35067.0,24700.0,18000.0,20000.0,15457.0,9700.0,15000.0,50000.0,40000.0,40000.0,15000.0,11,2024-11-01,True,11
Kab. Aceh Tenggara,2024,Desember,13811.0,12804.0,13000.0,9504.0,35792.0,40000.0,24385.0,150741.0,42679.0,35044.0,25268.0,18173.0,20346.0,16254.0,9731.0,15000.0,50000.0,40577.0,39615.0,15000.0,12,2024-12-01,True,12
Kab. Aceh Tenggara,2025,Januari,13591.0,12930.0,12844.0,9221.0,41786.0,40000.0,42274.0,150000.0,62234.0,36488.0,26786.0,18107.0,22500.0,14929.0,9929.0,15000.0,50000.0,40893.0,39732.0,15000.0,1,2025-01-01,True,1
Kab. Aceh Tenggara,2025,Februari,13571.0,12907.0,12871.0,9714.0,38929.0,40000.0,42929.0,150000.0,60597.0,34143.0,25369.0,18500.0,22500.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,2,2025-02-01,True,2
Kab. Aceh Tenggara,2025,Maret,13567.0,12900.0,13000.0,9800.0,40071.0,40000.0,33867.0,150000.0,69359.0,35333.0,24667.0,18500.0,22500.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,3,2025-03-01,True,3
Kab. Aceh Tenggara,2025,April,13567.0,12900.0,13000.0,9856.0,39727.0,44000.0,42238.0,150000.0,62357.5,35000.0,24780.0,18519.0,22519.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,4,2025-04-01,True,4
Kab. Aceh Tenggara,2025,Mei,13601.0,12926.0,13000.0,10020.0,40000.0,41935.0,33849.0,150000.0,45845.0,33290.0,24667.0,18484.0,22484.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,5,2025-05-01,True,5
Kab. Aceh Tenggara,2025,Juni,14087.0,13427.0,13000.0,10050.0,40000.0,40000.0,29880.0,150000.0,48333.0,33963.0,24663.0,18509.0,22509.0,15200.0,10000.0,15000.0,49250.0,40000.0,40000.0,15000.0,6,2025-06-01,True,6
Kab. Aceh Tenggara,2025,Juli,15590.0,14445.0,13000.0,10050.0,40516.0,40000.0,24473.0,150000.0,56704.0,32548.0,24871.0,18500.0,22500.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,7,2025-07-01,True,7
Kab. Aceh Tenggara,2025,Agustus,15652.0,14294.0,13000.0,10037.0,49903.0,40161.0,32516.0,150000.0,53607.5,34204.0,25667.0,18403.0,22500.0,15200.0,10000.0,15000.0,50000.0,40000.0,40000.0,15000.0,8,2025-08-01,True,8
Kab. Aceh Timur,2024,Januari,14279.0,13613.0,,11971.0,36419.0,35226.0,36935.0,160000.0,42738.0,24548.0,23403.0,16984.0,19935.0,14186.0,10000.0,15000.0,43548.0,26290.0,31129.0,15000.0,1,2024-01-01,False,1
Kab. Aceh Timur,2024,Februari,14723.0,13933.0,,11729.0,31964.0,35607.0,52500.0,158929.0,42738.0,26500.0,24143.0,17143.0,19714.0,14720.0,10107.0,15000.0,45000.0,30357.0,35536.0,14857.0,2,2024-02-01,False,2
Kab. Aceh Timur,2024,Maret,14508.0,13770.0,,12000.0,35000.0,38903.0,59355.0,160968.0,42738.0,31613.0,26726.0,17677.0,20000.0,14897.0,11548.0,15000.0,45806.0,28065.0,34516.0,14645.0,3,2024-03-01,False,3
Kab. Aceh Timur,2024,April,14412.0,13767.0,,12000.0,46107.0,40571.0,44643.0,155000.0,42738.0,29286.0,25393.0,17946.0,20000.0,14720.0,11786.0,15000.0,44107.0,27500.0,33036.0,15000.0,4,2024-04-01,False,4
Kab. Aceh Timur,2024,Mei,14204.0,13333.0,,12000.0,53065.0,40194.0,54032.0,151935.0,42738.0,30645.0,26145.0,18000.0,19484.0,14720.0,11194.0,15000.0,40161.0,19839.0,32097.0,15000.0,5,2024-05-01,False,5
Kab. Aceh Timur,2024,Juni,14333.0,13333.0,,12000.0,47714.0,40000.0,56607.0,161071.0,42738.0,29179.0,26143.0,17964.0,20000.0,14383.0,11071.0,15000.0,40714.0,19107.0,33929.0,15000.0,6,2024-06-01,False,6
Kab. Aceh Timur,2024,Juli,14333.0,13333.0,,12000.0,34677.0,38516.0,41871.0,160000.0,42738.0,25129.0,25774.0,17935.0,20000.0,13800.0,11000.0,15097.0,40484.0,20323.0,33258.0,15097.0,7,2024-07-01,False,7
Kab. Aceh Timur,2024,Agustus,14529.0,13333.0,,11968.0,31000.0,38742.0,42516.0,160000.0,42738.0,23387.0,25145.0,17903.0,20000.0,15715.0,11000.0,14161.0,44355.0,20484.0,35000.0,15000.0,8,2024-08-01,False,8
Kab. Aceh Timur,2024,September,14333.0,13333.0,,11487.0,28100.0,40000.0,38567.0,160333.0,42738.0,24900.0,25050.0,17467.0,20000.0,15640.0,10967.0,14300.0,42500.0,21833.0,33167.0,15000.0,9,2024-09-01,False,9
Kab. Aceh Timur,2024,Oktober,14333.0,13333.0,,9987.0,27419.0,38516.0,29097.0,160000.0,42738.0,25581.0,24919.0,17452.0,19871.0,16145.0,11000.0,14129.0,40000.0,20000.0,33226.0,15000.0,10,2024-10-01,False,10
Kab. Aceh Timur,2024,November,14483.0,13333.0,,9831.0,34448.0,39862.0,32138.0,160000.0,42738.0,27793.0,24862.0,17759.0,18379.0,17776.0,11931.0,13979.0,40000.0,20000.0,31607.0,15000.0,11,2024-11-01,False,11
Kab. Aceh Timur,2024,Desember,14500.0,13333.0,,10000.0,36680.0,39760.0,32600.0,159583.0,42738.0,28115.0,25520.0,17880.0,18016.0,18069.0,11400.0,14040.0,40200.0,20833.0,33400.0,15000.0,12,2024-12-01,False,12
Kab. Aceh Timur,2025,Januari,14333.0,13674.0,,9514.0,45325.0,41157.0,53916.0,158214.0,42738.0,29393.0,27066.0,18530.0,21974.0,18074.0,11976.0,14627.0,45351.0,27571.0,33782.0,14988.0,1,2025-01-01,False,1
Kab. Aceh Timur,2025,Februari,14333.0,13666.0,,10000.0,37631.0,41583.0,51786.0,161071.0,42738.0,25500.0,24571.0,18500.0,21655.0,17480.0,11667.0,14345.0,40061.0,24762.0,32083.0,14988.0,2,2025-02-01,False,2
Kab. Aceh Timur,2025,Maret,14333.0,13535.0,,10000.0,37333.0,44250.0,43929.0,160000.0,42738.0,28250.0,24131.0,18762.0,21952.0,18400.0,11976.0,14369.0,41667.0,28571.0,33095.0,14988.0,3,2025-03-01,False,3
Kab. Aceh Timur,2025,April,14333.0,13377.0,,10000.0,40429.0,44083.0,53452.0,160000.0,42738.0,26714.0,23798.0,18821.0,22000.0,18247.0,12000.0,14345.0,42708.0,27911.0,33976.0,15000.0,4,2025-04-01,False,4
Kab. Aceh Timur,2025,Mei,14333.0,13333.0,,10000.0,38516.0,39839.0,41892.0,160000.0,42738.0,24677.0,23715.0,18989.0,22000.0,17170.0,11946.0,14194.0,43387.0,27527.0,32419.0,15000.0,5,2025-05-01,False,5
Kab. Aceh Timur,2025,Juni,15160.0,14201.0,,10000.0,38012.0,37173.0,34198.0,161818.0,42738.0,24829.0,24475.0,18494.0,22000.0,16560.0,12000.0,14000.0,40800.0,25915.0,31707.0,15000.0,6,2025-06-01,False,6
Kab. Aceh Timur,2025,Juli,16142.0,15281.0,,10019.0,44925.0,36882.0,33581.0,160000.0,42738.0,25452.0,25441.0,17968.0,22000.0,16878.0,11817.0,14000.0,42796.0,28387.0,34301.0,15000.0,7,2025-07-01,False,7
Kab. Aceh Timur,2025,Agustus,16322.0,15354.0,,10013.0,55839.0,36495.0,38656.0,160000.0,42738.0,28097.0,25452.0,18000.0,22000.0,17312.0,11376.0,14000.0,44032.0,29194.0,34624.0,15000.0,8,2025-08-01,False,8
Kab. Aceh Utara,2024,Januari,14000.0,12629.0,13100.0,11000.0,39065.0,38548.0,31226.0,150000.0,24000.0,24581.0,24484.0,17000.0,15161.0,14387.0,10000.0,14000.0,48864.0,30323.0,32581.0,15000.0,1,2024-01-01,True,1
Kab. Aceh Utara,2024,Februari,14243.0,13207.0,13100.0,10643.0,34286.0,35000.0,51250.0,150000.0,24000.0,27786.0,25250.0,17000.0,15577.0,16000.0,10000.0,14000.0,49063.0,31607.0,33929.0,15643.0,2,2024-02-01,True,2
Kab. Aceh Utara,2024,Maret,14300.0,12876.0,13100.0,11000.0,35586.0,36724.0,56207.0,155000.0,24000.0,32586.0,27948.0,17862.0,15621.0,16741.0,10034.0,14000.0,47368.0,29138.0,34138.0,15000.0,3,2024-03-01,True,3
Kab. Aceh Utara,2024,April,14343.0,12700.0,13100.0,11286.0,55857.0,39786.0,47857.0,159615.0,24000.0,29778.0,26107.0,18000.0,16500.0,17429.0,10000.0,14000.0,47222.0,29400.0,35556.0,14964.0,4,2024-04-01,True,4
Kab. Aceh Utara,2024,Mei,14400.0,12700.0,13100.0,12000.0,54806.0,37968.0,57774.0,155484.0,24000.0,29194.0,27548.0,18661.0,17000.0,17903.0,10000.0,14000.0,47500.0,30161.0,32903.0,15000.0,5,2024-05-01,True,5
Kab. Aceh Utara,2024,Juni,14496.0,12711.0,13100.0,12000.0,51929.0,38393.0,57607.0,158462.0,24000.0,28852.0,26679.0,18000.0,17000.0,16071.0,10500.0,14000.0,47917.0,29630.0,31852.0,14107.0,6,2024-06-01,True,6
